street,house,zip_code,latitude,longitude
Благодатная улица,10,420064,55.726396,49.163385
Благодатная улица,11,420064,55.726036,49.163727
Благодатная улица,12,420064,55.726218,49.162909
Благодатная улица,13,420064,55.725828,49.163583
Благодатная улица,14,420064,55.726183,49.162541
Благодатная улица,15,420064,55.725874,49.162972
Благодатная улица,16,420064,55.726142,49.162253
Благодатная улица,17,420064,55.725863,49.162568
Благодатная улица,19,420064,55.725752,49.162208
Благодатная улица,20,420064,55.726142,49.162253
Благодатная улица,21,420064,55.725848,49.161741
Благодатная улица,23,420064,55.725833,49.161409
Благодатная улица,25,420064,55.725818,49.161032
Блестящий переулок,1,420064,55.712548,49.216485
Блестящий переулок,2,420064,55.712675,49.215883
Блестящий переулок,3,420064,55.71233,49.216359
Блестящий переулок,4,420064,55.712492,49.21573
Блестящий переулок,5,420064,55.712163,49.216233
Блестящий переулок,6,420064,55.712325,49.215658
Блестящий переулок,7,420064,55.71198,49.216089
Блестящий переулок,9,420064,55.711803,49.215964
Блочная улица,1,420127,55.86255,49.096622
Блочная улица,1 к. 9,420127,55.86255,49.096622
Блочная улица,2,420127,55.861949,49.095814
Блочная улица,2 к. 2,420127,55.861949,49.095814
Блочная улица,3 к. 1,420127,55.862262,49.096416
Блочная улица,3 к. 2,420127,55.862262,49.096416
Блочная улица,3 к. 3,420127,55.862262,49.096416
Блочная улица,4,420127,55.86158,49.095571
Блочная улица,5,420127,55.861817,49.096227
Блочная улица,6,420127,55.861636,49.09496
Блочная улица,6 к. 1,420127,55.861636,49.09496
Блочная улица,6 к. 2,420127,55.861636,49.09496
Блочная улица,7,420127,55.861626,49.096164
Блочная улица,7 к. 2,420127,55.861626,49.096164
Блочная улица,9 к. 1,420127,55.861277,49.095877
Блочная улица,9 к. 2,420127,55.861277,49.095877
Блочная улица,11,420127,55.861403,49.094889
Блочная улица,11 к. 1,420127,55.861403,49.094889
Блочная улица,11 к. 2,420127,55.861403,49.094889
Блочная улица,12,420127,55.861636,49.09496
Блочная улица,13,420127,55.86157,49.09373
Блочная улица,15,420127,55.861656,49.093317
Блочная улица,17,420127,55.861767,49.092742
Блочная улица,19,420127,55.861999,49.092418
Блочная улица,21,420127,55.862171,49.092508
Блочная улица,21 к. 2,420127,55.862171,49.092508
Блочная улица,31,420127,55.862171,49.092508
Блочная улица,32,420127,55.861595,49.094484
Блочная улица,71,420127,55.861595,49.094484
Блочная улица,72,420127,55.861595,49.094484
Блочная улица,91,420127,55.861595,49.094484
Блочная улица,92,420127,55.861595,49.094484
Блочная улица,112,420127,55.861595,49.094484
Улица Блюхера,2,420095,55.825189,49.075512
Улица Блюхера,4,420095,55.825785,49.074057
Улица Блюхера,6,420095,55.825826,49.07261
Улица Блюхера,9,420095,55.826493,49.0727
Улица Блюхера,79,420095,55.82755,49.067499
Улица Блюхера,81,420095,55.828101,49.065765
Улица Блюхера,82,420095,55.828824,49.064301
Улица Блюхера,83,420095,55.828238,49.064651
Улица Блюхера,84,420095,55.829062,49.065325
Улица Блюхера,85,420095,55.827874,49.064481
Богатырская улица,1,420078,55.810071,48.902541
Богатырская улица,2,420078,55.810157,48.903152
Богатырская улица,3,420078,55.810354,48.902487
Богатырская улица,4 к. 1,420078,55.810354,48.903125
Богатырская улица,4 к. 2,420078,55.810354,48.903125
Богатырская улица,5,420078,55.810354,48.902487
Богатырская улица,6,420078,55.810501,48.903107
Богатырская улица,7,420078,55.810617,48.902443
Богатырская улица,8,420078,55.810673,48.903179
Богатырская улица,9,420078,55.81087,48.90246
Богатырская улица,10,420078,55.810896,48.903107
Богатырская улица,11,420078,55.811143,48.902505
Богатырская улица,13,420078,55.811265,48.902443
Богатырская улица,14,420078,55.811229,48.903197
Богатырская улица,14 к. 1,420078,55.811229,48.903197
Богатырская улица,15,420078,55.811407,48.902398
Богатырская улица,16,420078,55.811432,48.903116
Богатырская улица,18,420078,55.811634,48.903107
Богатырская улица,21,420078,55.812949,48.90229
Богатырская улица,23,420078,55.812949,48.90229
Богатырская улица,26,420078,55.81261,48.903062
Богатырская улица,27,420078,55.814229,48.90211
Богатырская улица,28,420078,55.812803,48.903026
Богатырская улица,30,420078,55.81298,48.902973
Богатырская улица,32,420078,55.813319,48.90299
Богатырская улица,34,420078,55.81348,48.90299
Богатырская улица,36,420078,55.813668,48.902973
Богатырская улица,38 к. 1,420078,55.813976,48.902946
Богатырская улица,38 к. 2,420078,55.813976,48.902946
Богатырская улица,40,420078,55.814249,48.902928
Богатырская улица,42,420078,55.814472,48.902937
Богатырская улица,42а,420078,55.814831,48.902757
Бодрая улица,1,420054,55.725737,49.145706
Бодрая улица,2,420054,55.725701,49.146102
Бодрая улица,3,420054,55.725625,49.146506
Бодрая улица,4,420054,55.7256,49.14691
Бодрая улица,5,420054,55.725544,49.147206
Бодрая улица,6,420054,55.725453,49.147638
Бодрая улица,7,420054,55.725544,49.147206
Бодрая улица,8,420054,55.725255,49.148581
Бодрая улица,8 к. 2,420054,55.725255,49.148581
Бодрая улица,9,420054,55.725544,49.147206
Бодрая улица,10,420054,55.725194,49.148904
Боевая улица,2,420030,55.799725,49.037639
Боевая улица,6,420030,55.79972,49.036597
